,date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
485,2022-04-19,0.75334406,0.79306614,0.7880853,0.80331236,0.8011553,0.78500104,0.7536542,,,0.7669357,0.7909699,0.80206674,0.7981655,0.79316163,0.778668,0.7788888,0.8471304,,0.793421,0.7842121,0.7976981,0.7830647,0.7908461,0.74756134,0.7333475,0.7701372,,0.80807376,0.8015426,0.80153024,0.7489888,0.80874413,0.7647606,0.73157007,0.78524977,,0.82534987,0.8052388,0.79002035,0.7317332,0.7876716,0.75637126,0.7391217,0.8233418,0.9109935,0.81362396,0.8371274,0.7465417,0.7231369,0.7807409,0.75959295,0.76680154,0.8244193,0.8876489,0.79302084,0.82629144,0.8925262,0.80899537,0.82345164,0.8109466,0.8042564,0.82519984,0.874903,0.66510475,0.8635596,,,,0.88360846,0.8409842,0.8025969,0.883113
486,2022-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,2022-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,2022-05-10,0.8804064,0.88352484,0.87524533,0.8853878,0.89470506,0.8946804,0.8844762,0.8885648,0.8920865,0.87799025,0.88180226,0.8835373,0.88526326,0.89516306,0.89591616,0.8903153,0.89051116,0.890624,0.8745367,0.87607574,0.87901384,0.88894194,0.8947137,0.8969478,0.8879305,0.88750523,0.88975203,0.8805441,0.87889755,0.8801311,0.89972353,0.89455235,0.89606136,0.88863736,0.89463425,0.89330393,0.87981164,0.8897274,0.8866661,0.885302,0.89402765,0.89155585,0.8921258,0.89218354,0.89145505,0.87057626,0.8824606,0.87545,0.872117,0.89101475,0.8918459,0.8895494,0.8942354,0.8910366,0.8677791,0.8838025,0.88748693,0.88648295,0.89097685,0.88927364,0.8856642,0.8898084,0.8916589,0.86978555,0.8809935,0.87788075,0.89439255,0.89122665,0.893151,0.870773,0.8774701,0.8890263
489,2022-05-17,0.8804064,0.88352484,0.87524533,0.8853878,0.89470506,0.8946804,0.8844762,0.8885648,0.8920865,0.87799025,0.88180226,0.8835373,0.88526326,0.89516306,0.89591616,0.8903153,0.89051116,0.890624,0.8745367,0.87607574,0.87901384,0.88894194,0.8947137,0.8969478,0.8879305,0.88750523,0.88975203,0.8805441,0.87889755,0.8801311,0.89972353,0.89455235,0.89606136,0.88863736,0.89463425,0.89330393,0.87981164,0.8897274,0.8866661,0.885302,0.89402765,0.89155585,0.8921258,0.89218354,0.89145505,0.87057626,0.8824606,0.87545,0.872117,0.89101475,0.8918459,0.8895494,0.8942354,0.8910366,0.8677791,0.8838025,0.88748693,0.88648295,0.89097685,0.88927364,0.8856642,0.8898084,0.8916589,0.86978555,0.8809935,0.87788075,0.89439255,0.89122665,0.893151,0.870773,0.8774701,0.8890263
490,2022-05-24,0.79617345,0.81075376,0.8045308,0.8120153,0.81844896,0.81980705,0.8138645,0.80960494,0.8054673,0.80019295,0.812655,0.811268,0.81675303,0.8198397,0.8223192,0.8156969,0.81457376,0.80210406,0.80600774,0.8095488,0.81393284,0.8187392,0.82215196,0.82537323,0.8147712,0.81273884,0.8039879,0.8114551,0.80996007,0.80919784,0.82190365,0.82687783,0.82697725,0.81741655,0.81039387,0.8063624,0.8162432,0.8161791,0.81821644,0.8152928,0.82320976,0.8238313,0.8146178,0.8062821,0.79916847,0.8081095,0.8167605,0.8076478,0.80924505,0.81792295,0.81928945,0.81556475,0.8067746,0.80092955,0.806911,0.81944895,0.8169856,0.811262,0.81171554,0.81376773,0.81430215,0.8021833,0.80507636,0.8063038,0.8085918,0.8057173,0.81438726,0.8204897,0.81230164,0.8006329,0.7953925,0.8050013
491,2022-05-31,0.9002128,0.90721005,0.9005663,0.90400213,0.91045,0.91518676,0.9115247,0.8984563,0.90647787,0.8992954,0.9044705,0.90290993,0.90385675,0.9108595,0.9147883,0.9122949,0.90876657,0.9047609,0.8988639,0.89960617,0.8999399,0.90430784,0.9114602,0.9137433,0.9103515,0.90922344,0.9032444,0.89879185,0.8973814,0.89668006,0.9115921,0.9130322,0.9143891,0.9130195,0.9131877,0.90615016,0.89961576,0.9040508,0.90350205,0.8997983,0.9125512,0.9130776,0.91241246,0.9109069,0.9057848,0.9010175,0.8997629,0.8953186,0.8976201,0.91020656,0.9124954,0.9093039,0.9079278,0.9052275,0.8918949,0.8999685,0.9048545,0.90705717,0.91012394,0.9097518,0.9094747,0.8982595,0.9068878,0.892356,0.8955598,0.89408726,0.90598893,0.91442007,0.91087544,0.8934601,0.88644236,0.9047482
492,2022-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,2022-06-14,0.8814347,0.887908,0.8842983,0.8907888,0.8938847,0.8968544,0.89615124,0.8853934,0.8848899,0.8817504,0.88570625,0.8876074,0.8858179,0.8977966,0.902116,0.8981813,0.890929,0.88421,0.8797202,0.88348,0.8839507,0.89080215,0.8976209,0.9037287,0.8955418,0.89432293,0.8860904,0.88593215,0.8872023,0.88489926,0.89654464,0.9006521,0.90225035,0.8984491,0.8952269,0.88933575,0.8868511,0.88976556,0.89093614,0.8932627,0.9011842,0.900393,0.8995552,0.8918205,0.88633525,0.8815574,0.8884536,0.880256,0.8844484,0.89891946,0.9003929,0.8947333,0.8912805,0.8894195,0.88158,0.8875181,0.89026177,0.8940052,0.896266,0.8970733,0.89126897,0.88612866,0.8889003,0.8852803,0.88708365,0.88187,0.8933385,0.90399444,0.89936125,0.8782613,0.8745493,0.8804533
494,2022-06-21,0.8715926,0.8749233,0.87080616,0.87791055,0.8824151,0.8888924,0.8864858,0.8731686,0.8725624,0.8668168,0.8698368,0.8743748,0.8753211,0.8846687,0.8897882,0.88433856,0.88113874,0.87443715,0.86415744,0.8682512,0.86947864,0.8758387,0.8859858,0.89567196,0.8865476,0.8823252,0.87654567,0.8709241,0.87282413,0.87208074,0.88151133,0.8889616,0.8926074,0.8908179,0.88520706,0.8771042,0.8731531,0.87719,0.8763663,0.875217,0.88894063,0.8921354,0.8896434,0.88166815,0.8756901,0.86791193,0.8725174,0.8663805,0.8685999,0.8859705,0.89006245,0.88510424,0.88184774,0.8761843,0.86790377,0.8752356,0.87466866,0.8794071,0.88205105,0.8862143,0.8797159,0.8732559,0.880155,0.8689024,0.8720125,0.86528105,0.88107127,0.8916259,0.888019,0.8579571,0.86453146,0.87263876
495,2022-06-28,0.84849906,0.8516443,0.85041696,0.86133456,0.8693208,0.87316734,0.87339205,0.8582531,0.8621633,0.8454993,0.84519,0.8540771,0.8592539,0.86730886,0.8742618,0.8692976,0.8691377,0.86297095,0.84995943,0.8464864,0.8486055,0.85966116,0.87345934,0.8841259,0.875014,0.8712854,0.8638963,0.86672264,0.8551863,0.8513379,0.8678728,0.8765476,0.88319194,0.88098466,0.87225807,0.86327016,0.8654498,0.86023855,0.85784096,0.8543003,0.8729701,0.88016886,0.881774,0.8714658,0.8614643,0.86344135,0.8613699,0.84555954,0.84220237,0.8686334,0.88035357,0.87405664,0.86950105,0.861598,0.8568212,0.8613073,0.85636055,0.8619297,0.8660389,0.8732967,0.8653964,0.8620996,0.8635912,0.8585559,0.8591492,0.8519658,0.87480766,0.8793698,0.87684226,0.83645266,0.85472924,0.8607527
496,2022-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,2022-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055296063,,,,,,,
498,2022-07-19,0.87746036,0.88270634,0.8804459,0.8975091,0.9046859,0.90173066,0.9041002,0.8863704,0.90414304,0.8683136,0.8708852,0.8805987,0.88364416,0.8972791,0.9041174,0.90489846,0.9082358,0.9063141,0.8699688,0.86884165,0.87412906,0.88177246,0.90223086,0.91173273,0.90771425,0.9105892,0.9046517,0.8818942,0.87787163,0.8745963,0.89065766,0.90059555,0.9140016,0.9077899,0.9152263,0.90552753,0.88282573,0.8819108,0.87796515,0.8716989,0.8997058,0.9087989,0.9090293,0.91457576,0.9066376,0.8758009,0.8817696,0.8564215,0.8555645,0.89263713,,0.9107762,0.91093,0.9047607,0.87495875,0.8845171,0.87145805,0.8736483,0.8782974,,,0.89861864,0.9009524,0.87740093,0.883963,0.8673986,0.8911935,,,,0.8784402,0.9054885
499,2022-07-26,0.8584751,0.85949236,0.8627463,0.88285214,0.88801384,0.88673276,0.890367,0.88419956,0.88039184,0.84931177,0.8563803,0.86651635,0.87237144,0.8838924,0.89150274,0.888697,0.88820934,0.8858936,0.85428655,0.86149436,0.85455596,0.8722531,0.887042,0.8987112,0.8909552,0.8931298,0.884649,0.8658804,0.86779106,0.86302453,0.8822556,0.8911446,0.8989051,0.89551675,0.8955639,0.88739145,0.87168294,0.86915106,0.86510164,0.86951053,0.8868251,0.89037824,0.89373606,0.89250785,0.8838062,0.86790967,0.87532604,0.8506569,0.84879434,0.879313,0.8881414,0.8892884,0.8914989,0.8822135,0.8700101,0.87705487,0.8631898,0.8702378,0.8775931,,0.8824997,0.88361585,0.8806713,0.87283766,0.8727939,0.85860276,0.87730753,,0.88749766,0.85706496,0.87691116,0.8767647
500,2022-08-02,1.0,,,0.9081252,0.88562244,0.8887243,0.8969859,0.87470055,0.8494967,,,0.9509264,0.8869952,0.876221,0.88480186,0.88832605,0.9009273,0.9023842,0.9577757,0.90314543,0.9175631,0.7896066,0.8831934,0.89217436,0.8791089,0.8859099,0.89712894,0.59939724,0.62030774,0.6535678,0.6842999,0.8668665,0.91610926,0.89825505,0.86615634,0.87041813,0.2967931,0.26196074,0.34424442,0.28622982,0.36500663,0.7302336,0.91966116,0.8626696,0.79374075,0.33529836,0.32182795,,,,0.22202037,0.37452522,0.7699644,0.77807677,0.3425728,0.33021975,,,,,0.20587419,0.43207592,0.53402704,0.08673283,0.06883161,,,,,,0.21614651,0.25144574
501,2022-08-09,,,0.25602424,0.40763658,0.6146905,1.0,1.0,1.0,1.0,,,0.30460718,0.49054497,0.59028393,1.0,0.8966241,1.0,1.0,,0.27543885,0.42959824,0.6459574,0.5131504,0.6221405,0.55341625,0.8601821,1.0,0.35234267,0.6991894,0.7040012,0.49446577,0.41964227,0.43818873,0.47076163,0.76300687,1.0,0.67770565,0.6722669,0.59132195,0.40545958,0.3913865,0.34245458,0.41930696,0.5803807,0.7271204,0.37503994,0.6404575,0.3102825,0.3697471,0.3513488,0.29172924,0.3500525,0.4368036,0.7155994,0.16460364,0.3716155,0.30228734,0.43723077,0.33473086,0.2758885,0.29706582,0.36334315,0.5228621,,0.092153646,,,0.21496505,0.21011247,0.21484593,0.24023318,0.29036495
502,2022-08-16,0.2102911,,,,,,,,,0.20561585,,,,,,,,,0.20699623,,,,,,,,0.4532556,0.21747817,,,,,,,,0.52971256,0.21972099,0.22880349,0.20830855,0.20926648,0.31547773,0.29401526,0.32139376,0.45966145,0.6932693,0.4375031,0.2534418,0.36372468,0.5425487,0.68256396,0.3275686,0.42098346,0.62499577,0.7446886,0.53860205,0.25046405,0.65032345,,0.7264914,0.32091707,0.32857212,0.4644327,0.676215,0.7993132,0.6520172,0.91278183,0.86371243,0.42641485,0.35359776,0.3959064,0.4763012,0.75892675
503,2022-08-23,0.868712,0.84357923,0.7248228,0.8829273,0.90453863,0.9000839,0.8922717,0.87817794,0.8777649,0.860526,0.8543183,0.8307311,0.8785477,0.8930185,0.89313316,0.8884063,0.88287395,0.87698084,0.86484927,0.86827,0.8689829,0.87112087,0.8842765,0.89097834,0.88484347,0.8901041,0.87711954,0.87292814,0.8716852,0.87191373,0.8792896,0.8854405,0.894185,0.8876458,0.8927819,0.8821693,0.8780364,0.87067,0.87275815,0.8597114,0.8867851,0.88904715,0.88683045,0.892499,0.8789989,0.8779524,0.8797335,0.8423288,0.8510168,0.87659323,0.8823277,0.8834803,0.8876608,0.87708217,0.87612885,0.8800438,0.87185836,0.8646851,0.8765597,0.88089436,0.8880167,0.8804041,0.8795875,0.8809232,0.8819172,0.86261386,0.866954,0.882784,0.885963,0.8757902,0.87173134,0.88030386
504,2022-08-30,0.87191916,0.87602293,0.8788669,0.8882182,0.8908255,0.89341164,0.89451736,0.88254,0.8690176,0.8579258,0.8683926,0.87330127,0.87980974,0.891936,0.8965088,0.89417917,0.88726693,0.8787744,0.8683131,0.8695998,0.87174726,0.8810394,0.8923347,0.9010008,0.8926003,0.8905675,0.88091254,0.879056,0.87822396,0.8781632,0.88975346,0.8934689,0.9006281,0.89210576,0.89949834,0.88481945,0.8824869,0.878135,0.8781066,0.87341064,0.89712816,0.8963988,0.8911797,0.89558506,0.88717735,0.8852714,0.88661665,0.85992473,0.8523277,0.8915544,0.8925645,0.88740337,0.8931993,0.8871353,0.8859427,0.8874164,0.87212133,0.87134796,0.87695765,0.88361955,0.8864211,0.88527036,0.8814859,0.8897621,0.8909291,0.86887175,0.8828032,0.8911508,0.8892671,0.8792,0.88424206,0.8802937
505,2022-09-06,0.87191916,0.87602293,0.8788669,0.8882182,0.8908255,0.89341164,0.89451736,0.88254,0.8690176,0.8579258,0.8683926,0.87330127,0.87980974,0.891936,0.8965088,0.89417917,0.88726693,0.8787744,0.8683131,0.8695998,0.87174726,0.8810394,0.8923347,0.9010008,0.8926003,0.8905675,0.88091254,0.879056,0.87822396,0.8781632,0.88975346,0.8934689,0.9006281,0.89210576,0.89949834,0.88481945,0.8824869,0.878135,0.8781066,0.87341064,0.89712816,0.8963988,0.8911797,0.89558506,0.88717735,0.8852714,0.88661665,0.85992473,0.8523277,0.8915544,,0.88740337,0.8931993,0.8871353,0.8859427,0.8874164,0.87212133,0.87134796,0.87695765,,,0.88527036,0.8814859,0.8897621,0.8909291,0.86887175,0.8828032,,,,0.88424206,0.8802937
506,2022-09-13,0.16640924,0.16254506,0.1647775,0.15648034,0.17616755,0.21940736,0.23703688,0.21524599,0.22524989,0.15486234,0.15185456,0.1485842,0.14734344,0.15688367,,0.18384537,0.18755376,0.18247245,0.15365303,0.14848356,0.14261882,,,,,,,0.1489047,0.13986993,0.12712231,,,,,,,0.14306411,0.13294978,0.11262924,,,,,,,0.14425863,0.13614309,,,,,,,,0.15220366,0.13964017,0.1283916,,,,,,,0.15981695,0.14484678,0.14388146,,,,,,0.13314135
507,2022-09-20,0.8687934,0.8784247,0.87636894,0.8829904,0.8887216,0.89168376,0.88420796,0.86674917,0.85847574,0.8635877,0.8726378,0.87020826,0.8819679,0.89047384,0.8916169,0.88402045,0.8792811,0.8684969,0.8706982,0.87170714,0.8753604,0.88320875,0.8920106,,0.8787148,0.8776563,0.8676651,0.87912047,0.87864566,0.8796307,0.8889314,0.8911029,,,0.8847663,0.87142426,0.8851732,0.87547547,0.8796772,0.87351143,,,,0.88409626,0.88069046,0.88788974,0.88746023,0.86305535,0.86265355,0.88886374,,0.8568493,0.8723368,0.8835587,0.8850587,0.8869793,0.8776604,0.85957646,0.87620825,,0.81735957,0.85322225,0.8794604,0.88803905,0.8904649,0.8714843,0.8190858,0.8311902,0.8618362,0.8286068,0.8451429,0.88305163
508,2022-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,2022-10-04,0.76252544,0.77210003,0.7319032,0.73127306,0.7443171,0.75017476,0.7365657,0.7274889,0.710268,0.76115006,0.7511982,0.7307679,0.7502562,0.76380503,0.7640185,0.7550986,0.75234854,0.7256729,0.77019525,0.74610233,0.73675555,0.7695484,0.7834468,0.7701777,0.7526074,0.7591243,0.74230963,0.7921018,0.7561431,0.752287,0.7910715,0.79397833,0.7558277,0.74969393,0.77137685,0.74144477,0.801936,0.7613491,0.7721592,0.7845106,0.79784524,0.75767606,0.74472094,0.75111586,0.73302466,0.8265396,0.801363,0.7430259,0.7624024,0.78157824,0.7424188,0.7130904,0.7324527,0.73312503,0.83023745,0.8061407,0.787434,0.7654434,0.7791545,0.73739886,0.6806941,0.70534223,0.72691333,0.83127683,0.8144481,0.780855,0.7237911,0.73552555,0.7349594,0.7028397,0.69358975,0.72596616
510,2022-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,2022-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,2022-10-25,0.8282237,0.8542665,0.8519001,0.84609985,0.8191578,0.79934454,0.7828238,0.7740678,0.78391075,0.8374795,0.84276056,0.8470581,0.8385562,0.84107584,0.8215852,0.7795093,0.7590073,0.79460925,0.8190163,0.830826,,0.8375658,0.8321789,0.8023306,0.7548319,0.7428287,0.79675674,0.82760906,0.84049946,0.8386458,0.8443905,0.82818925,0.78019,0.7418501,0.7581449,0.7934128,0.84586644,0.8408228,0.84207916,,,0.79479986,0.75848407,0.7798583,0.803001,0.85397583,0.85174745,0.8071376,,,0.79789066,0.74231654,0.76774824,0.7977706,0.8420045,0.84373987,0.8318619,,,0.77863526,0.7366063,0.6765321,0.7906478,0.8417155,0.8495528,0.8316112,0.78620315,0.7714235,0.77051944,0.7347564,0.7458569,0.8174478
513,2022-11-01,0.8282237,0.8542665,0.8519001,,0.8191578,0.79934454,0.7828238,0.7740678,0.78391075,0.8374795,0.84276056,,,,0.8215852,0.7795093,0.7590073,0.79460925,0.8190163,0.830826,,,0.8321789,0.8023306,0.7548319,0.7428287,0.79675674,0.82760906,,,,0.82818925,0.78019,0.7418501,0.7581449,0.7934128,0.84586644,0.8408228,,,,,0.75848407,0.7798583,0.803001,0.85397583,0.85174745,,,,,0.74231654,0.76774824,0.7977706,0.8420045,0.84373987,0.8318619,,,0.77863526,0.7366063,0.6765321,0.7906478,0.8417155,0.8495528,0.8316112,,,0.77051944,0.7347564,0.7458569,0.8174478
514,2022-11-08,0.7984795,0.8138205,0.771282,0.7797031,0.7767417,0.7573605,0.74416727,0.7188615,0.73765534,0.784522,0.78584635,0.7788253,0.8026753,0.8072015,0.77959424,0.74182427,0.7229467,0.7361017,0.77474415,0.78748584,0.79630727,0.80820143,0.80307186,0.76234466,0.7239856,0.7003589,0.73245156,0.80283475,0.8168513,0.8092473,0.8110008,0.7950612,0.7473471,0.7115148,0.6718512,0.6997836,0.81983805,0.8187117,0.81365275,,0.8021373,0.757359,0.7199325,0.69063777,0.7666975,0.83507425,0.83032024,0.7773384,,,0.7632588,0.70953333,0.7353819,0.7562452,0.8200211,0.8140507,0.8055051,,,0.7420153,0.6511541,0.6906692,0.7308839,0.82092047,0.83016145,0.8021809,0.7634166,,0.6782972,0.5501543,0.6313346,0.75340354
515,2022-11-15,0.46542418,0.495384,0.42655623,0.31696567,0.39195195,0.4857192,0.5727112,0.6187016,0.74586624,0.46544117,0.4723191,0.32303372,0.28859892,0.41040444,0.52847654,0.6980909,0.74719745,,0.40312427,0.34781554,0.2351391,0.2617795,0.38184342,0.43174154,0.5362657,0.7880351,,0.24635012,0.2264271,0.20778534,0.26034063,0.28834942,0.31011635,0.45358986,,,0.23252627,0.19784763,0.21551989,0.22698343,0.24378423,0.28024235,0.6043351,,0.82903886,0.3089237,0.27276918,0.18823956,0.1779032,0.23996472,0.33760658,0.48332238,0.57859063,0.6244401,0.36229157,0.33376184,0.30733523,0.1927382,0.2545399,0.44403785,0.47347057,0.5338087,0.6164709,0.3819715,0.3550394,0.25488958,0.24837548,0.30515942,0.41341957,0.45284614,0.5457405,0.60721844
516,2022-11-22,0.55170935,0.6122638,0.64950764,0.60088986,0.59129244,0.5955706,0.59250826,0.52181214,0.5096029,0.56603366,0.59983504,0.60444856,0.5946732,0.610316,0.6023482,0.5848783,0.49341848,0.4910598,0.5600068,0.56981504,0.58983606,0.59630346,0.6144813,0.60892427,0.5815192,0.45814204,0.45116687,0.6091932,0.62979877,0.6089254,0.6006335,0.6247726,0.5923218,0.5163523,0.43367508,0.4366024,0.63590735,0.6389475,0.6197318,0.6061173,0.60473055,0.5455445,0.45234996,0.44208997,0.44862172,0.6610025,0.646425,0.6221415,0.6231567,0.5928504,0.4911684,0.44834736,0.44864935,0.4592432,0.65949655,0.61950445,0.5984413,0.61651105,0.5526238,0.4793129,0.43879062,0.4032115,0.45296293,0.6679101,0.6431038,0.6124066,0.54952574,0.47347206,0.44201306,0.4093805,0.426408,0.46773386
517,2022-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,2022-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,2022-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
