,0,1,2,3,4,date
192,0.8614289542251453,0.8505970386450705,0.8581672205191966,0.8614665767715667,0.8529823961857428,2020-09-06
193,0.8567647020865512,0.8450341426709614,0.8525350546587342,0.8557412940225507,0.8492413267822851,2020-09-13
194,0.8507213993847487,0.8377793329628156,0.846370343206745,0.8489376993565976,0.8444068969734494,2020-09-20
195,0.843110901827484,0.8289267562608587,0.8396720631144219,0.8414694903313713,0.8382753024269616,2020-09-27
196,0.8337447744862806,0.8185697509765325,0.832031061151846,0.833748003844732,0.8306425759395432,2020-10-04
197,0.8223921690569602,0.8066836937889584,0.8229724746167515,0.825840078954724,0.8212809820762206,2020-10-11
198,0.8087356466569786,0.7930031322883709,0.8120214408068729,0.8171092325550411,0.8099142604993168,2020-10-18
199,0.792447204671114,0.77723323380027,0.79871587673752,0.8068331788172988,0.7962602310111654,2020-10-25
200,0.7731988404841444,0.7590791656501557,0.7827090576399669,0.7942896319131119,0.7800367134140999,2020-11-01
201,0.7507334382535746,0.7383048833626439,0.7637154520807149,0.778835284027657,0.7610266393079702,2020-11-08
202,0.7253480557701231,0.7151339327165169,0.74145009048643,0.7604442561136522,0.7395219667302433,2020-11-15
203,0.6976004955173275,0.690006101679761,0.7156379594492677,0.7393811760420116,0.7160541561670019,2020-11-22
204,0.6680500793282784,0.663362438255494,0.6866014154907463,0.7159123644565737,0.6911560636761203,2020-11-29
205,0.637256892369011,0.6356448474555756,0.6555887385228957,0.6903075800558184,0.6653613501986159,2020-12-06
206,0.605826819782241,0.6073466548163459,0.6239278577816598,0.6630428648166969,0.6392519696640635,2020-12-13
207,0.5744367366745396,0.5790408876870907,0.592946702502986,0.6349139997977923,0.6134847301343025,2020-12-20
208,0.5437696248160357,0.5513074294870268,0.5638814405017649,0.6067442704948168,0.5887228787363135,2020-12-27
209,0.5145084659768577,0.5247261636353706,0.5375117634175814,0.5793569624034831,0.5656296625970767,2021-01-03
210,0.4873631319101749,0.49988365931440126,0.5144756924746217,0.5535514010090611,0.5448333591356382,2021-01-10
211,0.4631962086129824,0.47740445565412765,0.4954112051418167,0.5299908375244324,0.5267636449576485,2021-01-17
212,0.442924124007116,0.4579264787157355,0.48093973250245226,0.5092905479339538,0.51178017667717,2021-01-24
213,0.42746336667002255,0.4420876696414557,0.4713383435640295,0.49206575417549564,0.5002425320272555,2021-01-31
214,0.4177237295690597,0.4305270415926062,0.4665587333848476,0.4789335357022173,0.4925088346238635,2021-02-07
215,0.41440116797216525,0.4239178448040949,0.46653985209305876,0.47057029543304035,0.4888907679453083,2021-02-14
216,0.41793808778441754,0.42297392472962586,0.4712207070317834,0.46772277667582385,0.4896449509637733,2021-02-21
217,0.42876218465552896,0.4284114820488378,0.48059109332732897,0.47114180369951497,0.49502480795618553,2021-02-28
218,0.4473011542352118,0.44094671744136926,0.4947848577521493,0.48157820077306124,0.505283763199472,2021-03-07
219,0.4736612572239163,0.46104181550411416,0.5139612117481944,0.49950588790445916,0.5205784842479325,2021-03-14
220,0.5066058726013244,0.4880977397219418,0.5382793667574122,0.5242419424146001,0.5406614111925018,2021-03-21
221,0.5445477442277376,0.5212383618704898,0.5678079819817565,0.5548013825022474,0.5651794377139707,2021-03-28
222,0.5858996149411853,0.5595875529175385,0.6017133145113778,0.5901992254855147,0.5937794571854116,2021-04-04
223,0.6290764450113714,0.6022354011211223,0.6386436497545792,0.6294251139265443,0.6260814400791703,2021-04-11
224,0.6725364639780638,0.6476127847133313,0.6772411156689422,0.6709735467572596,0.661180003921681,2021-04-18
225,0.7147772668454055,0.693550846623263,0.7161479096756183,0.7128885517343779,0.6976918112693462,2021-04-25
226,0.7542978830992313,0.7378588753620541,0.7540114193191843,0.7531977413972817,0.7342161079488387,2021-05-02
227,0.7895974672335182,0.7783463408751815,0.7894877272413592,0.7899288937325357,0.7693521510405609,2021-05-09
228,0.8194188302388122,0.8131763513173449,0.8212337455963299,0.8214322639665775,0.8017211325502944,2021-05-16
229,0.8432570196056793,0.841603795988113,0.8479063865382834,0.8470536857474096,0.8300119638006794,2021-05-23
230,0.8607517953761328,0.8630935971156511,0.868355405773152,0.8663305185178438,0.8529265837128899,2021-05-30
231,0.8715429175921863,0.8771106769281249,0.8824782318824224,0.8788001217206918,0.8691669312080997,2021-06-06
232,0.8753657149508989,0.8832292762326797,0.8905263815514463,0.8840798590010888,0.8775771594303907,2021-06-13
233,0.8731920399614781,0.8824380643010467,0.8927516490046735,0.8828222357166651,0.8788414732957054,2021-06-20
234,0.8668554651139057,0.8767114102008966,0.8894346789992448,0.8764011362133293,0.8749263897643592,2021-06-27
235,0.8582070927187289,0.8680437349204083,0.8815428146102293,0.866205119725012,0.8678245116488572,2021-07-04
236,0.8490962904342607,0.8584279206133035,0.8707432019670412,0.8536224745603012,0.8595269011361802,2021-07-11
237,0.840944029191727,0.849476812655966,0.8587344589726827,0.8399745802099798,0.8516441413067666,2021-07-18
